age,housing,deposits,withdrawal,purchases_partners,purchases,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type
32.0,na,38,2,81,38,1,1,1,0,1,2,Bi-Weekly
45.0,na,0,0,45,0,1,0,0,0,1,0,Bi-Weekly
20.0,na,0,0,66,0,1,0,0,0,1,0,na
35.0,R,0,0,33,0,1,0,0,1,0,2,Weekly
21.0,na,0,0,29,0,1,1,1,0,1,0,Weekly
26.0,na,0,0,19,0,1,0,0,0,1,0,na
22.0,R,4,1,62,4,1,1,1,0,1,2,Bi-Weekly
25.0,R,1,0,12,1,1,1,1,1,0,0,Weekly
40.0,O,0,0,0,0,1,1,1,1,0,2,Weekly
52.0,R,44,1,64,44,1,0,0,1,0,0,Semi-Monthly
29.0,R,52,0,84,51,1,1,1,0,1,0,Monthly
32.0,na,0,0,17,0,1,1,1,1,0,0,Semi-Monthly
49.0,O,51,1,122,50,1,0,0,0,1,2,na
47.0,na,4,5,0,4,1,1,1,0,1,0,Monthly
34.0,na,0,0,79,0,1,1,1,0,1,2,Bi-Weekly
20.0,na,2,0,82,2,1,1,1,1,1,2,Bi-Weekly
38.0,O,0,0,3,0,1,1,1,0,1,0,Bi-Weekly
22.0,R,6,0,157,6,1,1,1,1,0,0,Bi-Weekly
28.0,na,0,0,54,0,1,0,0,0,1,2,Weekly
31.0,R,0,0,102,0,1,1,1,1,0,0,Bi-Weekly
37.0,O,0,0,0,0,1,0,0,0,1,0,Weekly
21.0,na,0,0,0,0,1,0,0,1,0,0,Weekly
44.0,O,51,0,53,50,1,0,0,0,1,0,Bi-Weekly
20.0,na,14,2,27,14,1,0,0,1,0,0,Weekly
27.0,na,0,0,1,0,1,0,0,0,1,0,Weekly
19.0,R,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
40.0,R,0,0,0,0,1,1,1,1,0,3,Bi-Weekly
34.0,R,0,0,2,0,1,0,0,1,0,0,Monthly
26.0,na,0,0,1,0,1,1,1,1,0,3,Weekly
19.0,R,2,0,21,1,1,1,1,0,1,0,Bi-Weekly
35.0,O,1,0,50,1,1,1,1,0,1,2,Bi-Weekly
34.0,na,7,0,64,7,1,0,0,0,1,0,Monthly
27.0,na,0,0,28,0,1,1,1,0,1,0,Weekly
29.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
50.0,O,0,0,0,0,1,1,1,0,1,2,Monthly
23.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
27.0,na,0,0,24,0,1,0,0,0,1,0,na
29.0,R,14,0,108,14,1,1,1,0,1,0,na
27.0,R,0,0,137,0,1,1,1,0,1,0,Bi-Weekly
32.0,R,0,0,184,0,1,1,1,0,1,0,Bi-Weekly
35.0,R,2,0,82,2,1,1,1,0,1,2,Bi-Weekly
24.0,R,0,0,3,0,1,0,0,0,1,0,Semi-Monthly
25.0,R,3,0,0,3,1,1,1,0,1,0,Weekly
24.0,R,0,0,25,0,1,1,1,1,0,0,na
33.0,R,1,0,43,1,1,1,1,1,0,0,Weekly
35.0,na,0,0,47,0,1,0,0,0,1,0,Bi-Weekly
22.0,na,0,0,0,0,1,0,0,0,1,0,Semi-Monthly
34.0,R,0,0,1,0,1,1,1,1,0,0,Monthly
28.0,na,32,3,150,31,1,0,0,0,1,0,Bi-Weekly
27.0,na,0,0,16,0,1,0,0,0,1,2,na
29.0,O,0,0,0,0,1,1,1,0,1,0,na
26.0,na,1,1,124,1,1,0,0,0,1,0,na
31.0,na,0,0,6,0,1,1,1,0,1,0,Bi-Weekly
35.0,R,0,0,0,0,1,0,0,1,0,0,Bi-Weekly
45.0,R,22,1,29,22,1,1,1,1,0,0,Weekly
35.0,na,0,0,3,0,1,1,1,1,0,0,Weekly
21.0,R,5,1,0,5,1,1,1,1,1,2,Bi-Weekly
36.0,na,0,0,2,0,1,0,0,0,1,0,Monthly
33.0,R,6,2,38,6,1,1,1,1,0,0,Weekly
28.0,R,0,0,0,0,1,0,0,0,1,2,Bi-Weekly
27.0,R,3,0,26,3,1,1,1,0,1,0,Semi-Monthly
26.0,R,0,0,3,0,1,0,0,1,0,0,Bi-Weekly
35.0,na,0,0,21,0,1,0,0,0,1,0,na
28.0,R,10,1,0,10,1,1,1,1,0,0,Bi-Weekly
22.0,O,0,0,67,0,1,0,0,1,0,0,Bi-Weekly
31.0,na,0,0,0,0,1,1,1,1,0,2,na
23.0,na,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
33.0,R,10,0,2,10,1,1,1,1,0,0,Bi-Weekly
36.0,R,5,2,10,5,1,0,0,1,0,0,Bi-Weekly
31.0,na,0,0,0,0,1,1,1,1,0,0,Monthly
25.0,na,0,0,53,0,1,0,0,1,0,0,na
32.0,R,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
23.0,R,1,0,65,1,1,1,1,1,1,3,Monthly
25.0,na,0,0,0,0,1,0,0,1,0,2,na
24.0,na,0,0,14,0,1,0,0,0,1,0,Bi-Weekly
29.0,R,2,0,0,2,1,1,1,0,1,0,Semi-Monthly
43.0,na,0,0,45,0,1,1,1,1,0,0,Monthly
26.0,na,2,1,36,2,1,1,1,1,0,3,Bi-Weekly
45.0,R,2,2,5,2,1,1,1,1,0,0,na
43.0,R,0,0,1,0,1,1,1,0,1,0,Bi-Weekly
25.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
26.0,na,0,0,10,0,1,0,0,1,0,0,Monthly
37.0,R,34,4,71,34,1,1,1,1,0,0,Bi-Weekly
41.0,na,0,0,13,0,1,1,1,1,0,2,Weekly
25.0,na,0,0,0,0,1,0,0,1,0,0,Monthly
41.0,na,12,0,49,12,1,1,1,0,1,0,Bi-Weekly
36.0,R,23,2,25,22,1,0,0,0,1,0,Bi-Weekly
24.0,na,3,0,21,3,1,1,1,0,1,0,Bi-Weekly
27.0,na,0,0,0,0,1,1,1,1,0,2,Monthly
29.0,na,6,0,83,6,1,0,0,0,1,0,Bi-Weekly
22.0,na,2,0,16,2,1,1,1,0,1,2,Monthly
33.0,R,0,0,40,0,1,1,1,0,1,2,Bi-Weekly
27.0,na,18,2,27,18,1,1,1,0,1,0,Bi-Weekly
25.0,R,5,1,64,5,1,0,0,0,1,0,Semi-Monthly
22.0,R,0,0,0,0,1,0,0,0,1,0,Semi-Monthly
22.0,R,0,0,0,0,1,0,0,0,1,0,Semi-Monthly
37.0,na,0,0,0,0,0,1,0,0,0,0,na
30.0,R,1,0,15,1,1,1,1,0,1,0,Weekly
20.0,R,0,0,0,0,1,0,0,0,1,0,Monthly
28.0,R,0,0,0,0,1,0,0,1,0,2,Bi-Weekly
39.0,na,7,0,62,7,1,0,0,0,1,0,Bi-Weekly
50.0,na,2,0,41,1,1,1,1,1,1,2,Bi-Weekly
25.0,na,7,0,78,7,1,1,1,0,1,0,Bi-Weekly
31.0,R,8,1,87,8,1,1,1,1,0,0,Bi-Weekly
44.0,O,3,1,60,3,1,1,1,1,0,0,Bi-Weekly
31.0,R,4,0,47,4,1,0,0,0,1,0,Weekly
21.0,R,16,1,32,16,1,0,0,0,1,0,Monthly
26.0,R,41,1,86,41,1,1,1,0,1,0,Bi-Weekly
21.0,na,0,0,0,0,1,1,1,0,1,0,na
23.0,na,1,0,83,1,1,0,0,1,0,0,Bi-Weekly
47.0,na,0,0,37,0,1,0,0,1,0,0,Monthly
21.0,O,0,0,3,0,1,1,1,0,1,0,Bi-Weekly
49.0,O,0,0,0,0,1,1,1,0,1,0,Weekly
32.0,na,0,0,0,0,0,1,0,0,0,0,Monthly
41.0,na,0,0,0,0,0,1,0,0,0,0,Bi-Weekly
26.0,R,0,0,13,0,1,0,0,0,1,0,Bi-Weekly
55.0,na,0,0,0,0,1,1,1,1,0,2,Bi-Weekly
27.0,R,0,0,41,0,1,1,1,1,0,3,Weekly
54.0,na,0,0,87,0,1,0,0,0,1,2,Weekly
43.0,na,0,0,9,0,1,0,0,0,1,0,na
35.0,O,0,0,0,0,1,0,0,1,0,0,Semi-Monthly
48.0,na,0,0,77,0,1,0,0,1,1,3,Weekly
29.0,O,1,0,73,1,1,1,1,1,1,2,Bi-Weekly
53.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
25.0,na,1,0,22,1,1,1,1,1,0,2,Bi-Weekly
22.0,R,1,0,5,1,1,0,0,0,1,0,na
32.0,O,14,0,0,13,1,1,1,0,1,0,Bi-Weekly
20.0,na,0,0,8,0,1,0,0,0,1,0,Bi-Weekly
22.0,O,0,0,1,0,1,0,0,0,1,0,Weekly
30.0,R,0,0,0,0,1,0,0,1,0,0,Bi-Weekly
25.0,na,2,0,3,2,1,0,0,1,0,2,Semi-Monthly
26.0,na,0,0,0,0,1,1,1,0,1,0,na
37.0,R,3,0,37,3,1,1,1,1,0,3,Bi-Weekly
56.0,na,0,0,1,0,1,1,1,0,1,0,Monthly
31.0,na,0,0,4,0,1,1,1,0,1,0,Bi-Weekly
57.0,O,11,3,15,11,1,1,1,1,0,4,Monthly
34.0,R,20,0,30,20,1,1,1,0,1,0,na
26.0,na,0,0,38,0,1,0,0,0,1,0,Bi-Weekly
30.0,R,0,0,0,0,1,0,0,1,0,0,Monthly
26.0,na,0,0,19,0,1,0,0,0,1,0,Semi-Monthly
38.0,R,0,0,85,0,1,1,1,1,0,0,Bi-Weekly
24.0,na,1,0,10,1,1,0,0,1,0,0,Bi-Weekly
32.0,O,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
36.0,R,1,1,0,1,1,1,1,0,1,2,Weekly
32.0,R,0,0,0,0,1,1,1,1,0,0,Weekly
36.0,na,0,0,4,0,1,1,1,0,1,0,Bi-Weekly
27.0,na,1,0,31,0,1,1,1,1,0,0,Semi-Monthly
35.0,R,0,0,100,0,1,1,1,0,1,0,na
22.0,R,0,0,0,0,1,1,1,0,1,2,na
34.0,R,0,0,133,0,1,1,1,0,1,0,Bi-Weekly
21.0,R,0,0,36,0,1,0,0,1,0,0,Bi-Weekly
35.0,na,0,0,59,0,1,1,1,1,0,2,Weekly
36.0,R,0,0,0,0,1,1,1,1,0,2,Bi-Weekly
37.0,na,0,0,0,0,1,0,0,0,1,0,Monthly
30.0,R,0,0,143,0,1,0,0,0,1,0,Bi-Weekly
35.0,na,0,0,8,0,1,0,0,0,1,0,Weekly
22.0,na,32,0,44,32,1,1,1,0,1,0,Semi-Monthly
35.0,na,0,0,0,0,1,0,0,1,0,0,Bi-Weekly
37.0,R,7,3,96,7,1,0,0,0,1,0,Bi-Weekly
27.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
27.0,R,0,0,2,0,1,1,1,0,1,0,Bi-Weekly
36.0,na,0,0,29,0,1,1,1,1,0,0,na
47.0,na,0,0,66,0,1,0,0,0,1,2,Semi-Monthly
28.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
49.0,R,0,0,62,0,1,0,0,0,1,0,Bi-Weekly
30.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
21.0,na,0,0,46,0,1,0,0,1,0,0,na
40.0,R,0,0,50,0,1,0,0,1,0,0,na
26.0,R,0,0,65,0,1,0,0,1,0,0,Bi-Weekly
19.0,na,0,0,1,0,1,0,0,0,1,0,Weekly
20.0,na,10,2,13,10,1,1,1,0,1,0,Weekly
40.0,R,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
61.0,na,0,0,2,0,1,1,1,0,1,0,Monthly
49.0,O,1,1,41,1,1,1,1,0,1,3,Weekly
21.0,na,0,0,8,0,1,0,0,0,1,0,Monthly
27.0,R,0,0,71,0,1,1,1,1,0,0,Weekly
32.0,R,0,0,0,0,1,1,1,1,0,2,Bi-Weekly
39.0,R,0,0,51,0,1,0,0,0,1,0,Bi-Weekly
26.0,O,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
45.0,R,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
24.0,R,2,0,69,2,1,0,0,0,1,0,Bi-Weekly
28.0,R,1,1,12,1,1,1,1,1,0,0,na
27.0,na,0,0,7,0,1,0,0,0,1,2,Bi-Weekly
25.0,na,1,1,2,1,1,0,0,1,0,0,Bi-Weekly
37.0,R,0,0,0,0,1,0,0,1,0,0,Bi-Weekly
30.0,na,0,0,6,0,1,0,0,0,1,0,Bi-Weekly
48.0,R,0,0,25,0,1,0,0,0,1,0,Semi-Monthly
34.0,O,31,1,60,31,1,1,1,0,1,2,Bi-Weekly
41.0,na,0,0,0,0,1,1,1,0,1,0,Monthly
36.0,R,1,0,17,1,1,1,1,0,1,0,Semi-Monthly
24.0,na,0,0,0,0,1,0,0,1,0,0,Bi-Weekly
33.0,R,0,0,76,0,1,0,0,0,1,0,Bi-Weekly
21.0,na,17,8,32,17,1,1,1,0,1,0,Semi-Monthly
45.0,R,54,12,39,54,1,1,1,0,1,0,Bi-Weekly
25.0,R,1,1,0,1,1,0,0,1,0,0,Monthly
50.0,R,0,0,98,0,1,1,1,1,0,0,Bi-Weekly
51.0,R,0,0,0,0,1,1,1,0,1,2,Weekly
36.0,na,0,0,56,0,1,0,0,1,0,0,Monthly
39.0,na,0,0,76,0,1,1,1,1,0,0,Bi-Weekly
26.0,na,1,0,5,1,1,0,0,0,1,2,Bi-Weekly
30.0,R,29,1,35,29,1,1,1,0,1,0,Bi-Weekly
20.0,O,0,0,0,0,1,1,1,0,1,0,Weekly
24.0,na,2,0,43,2,1,0,0,0,1,0,Bi-Weekly
21.0,na,0,0,1,0,1,0,0,0,1,0,Bi-Weekly
39.0,R,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
35.0,R,11,1,45,11,1,0,0,0,1,0,Bi-Weekly
30.0,R,0,0,0,0,1,0,0,1,0,0,Weekly
24.0,na,0,0,0,0,1,1,1,0,1,0,na
24.0,na,0,0,7,0,1,0,0,0,1,0,Bi-Weekly
37.0,na,0,0,25,0,1,1,1,1,0,0,na
47.0,na,0,0,13,0,1,0,0,0,1,2,Weekly
26.0,R,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
32.0,R,1,0,31,1,1,1,1,0,1,0,Bi-Weekly
40.0,R,2,0,0,2,1,1,1,1,0,0,Bi-Weekly
22.0,na,0,0,5,0,1,0,0,0,1,0,Semi-Monthly
43.0,R,0,0,0,0,1,1,1,1,0,2,na
32.0,R,0,0,0,0,1,1,1,1,1,3,Monthly
28.0,na,1,1,196,1,1,1,1,0,1,2,Bi-Weekly
69.0,na,0,0,0,0,1,1,1,0,1,0,Monthly
19.0,R,2,0,55,2,1,0,0,0,1,4,na
31.0,na,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
30.0,R,0,0,0,0,1,1,1,1,0,4,Monthly
47.0,O,4,2,67,4,1,0,0,0,1,0,Bi-Weekly
36.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
64.0,R,0,0,0,0,1,1,1,0,1,2,Bi-Weekly
41.0,O,0,0,0,0,1,0,0,1,0,0,Monthly
64.0,na,0,0,2,0,1,1,1,1,0,0,na
46.0,na,29,1,52,29,1,1,1,1,0,0,Monthly
22.0,na,0,0,1,0,1,1,1,0,1,0,Bi-Weekly
32.0,R,2,0,8,2,1,1,1,1,0,0,Bi-Weekly
78.0,na,0,0,0,0,1,1,1,0,1,0,Semi-Monthly
22.0,na,0,0,45,0,1,1,1,0,1,0,na
46.0,na,0,0,12,0,1,1,1,1,0,0,Bi-Weekly
29.0,na,0,0,43,0,1,0,0,1,0,0,na
22.0,na,0,0,15,0,1,0,0,1,0,0,Bi-Weekly
36.0,R,0,0,0,0,1,1,1,1,0,2,Bi-Weekly
24.0,na,0,0,1,0,1,1,1,0,1,0,Weekly
31.0,R,18,0,51,18,1,0,0,0,1,0,Bi-Weekly
32.0,na,2,0,33,1,1,1,1,0,1,2,Bi-Weekly
29.0,R,0,0,102,0,1,1,1,1,0,0,Bi-Weekly
23.0,R,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
37.0,na,0,0,2,0,1,0,0,0,1,2,Bi-Weekly
46.0,O,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
44.0,R,42,1,44,41,1,1,1,1,0,0,Monthly
32.0,na,8,1,9,8,1,0,0,1,0,0,Bi-Weekly
23.0,R,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
57.0,na,0,0,0,0,1,0,0,1,0,0,Bi-Weekly
31.0,R,0,0,23,0,1,0,0,1,0,3,Bi-Weekly
36.0,na,0,0,13,0,1,0,0,0,1,0,Bi-Weekly
52.0,R,0,0,0,0,1,1,1,1,0,0,Monthly
25.0,na,0,0,6,0,1,0,0,0,1,0,Weekly
35.0,na,0,0,0,0,1,1,1,1,0,0,Semi-Monthly
23.0,R,0,0,0,0,1,1,1,0,1,2,Weekly
29.0,R,0,0,0,0,1,0,0,1,0,0,Bi-Weekly
27.0,R,20,0,105,20,1,1,1,0,1,0,Bi-Weekly
45.0,na,0,0,44,0,1,0,0,0,1,3,Bi-Weekly
29.0,na,0,0,2,0,1,0,0,0,1,0,Weekly
30.0,na,2,0,11,2,1,1,1,1,0,0,na
51.0,R,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
29.0,R,5,0,6,5,1,1,1,1,0,0,Bi-Weekly
39.0,O,0,0,44,0,1,0,0,0,1,0,Bi-Weekly
34.0,na,0,0,0,0,0,1,0,0,0,0,Weekly
38.0,na,1,0,10,1,1,1,1,1,0,0,Monthly
29.0,R,0,0,63,0,1,0,0,0,1,0,Bi-Weekly
31.0,na,0,0,2,0,1,0,0,0,1,0,Bi-Weekly
32.0,R,1,0,18,1,1,0,0,1,0,0,Monthly
20.0,na,1,0,67,1,1,0,0,0,1,0,Monthly
36.0,na,1,1,15,1,1,1,1,1,0,0,na
20.0,na,0,0,0,0,1,1,1,0,1,3,Monthly
34.0,na,0,0,18,0,1,1,1,1,0,0,Bi-Weekly
46.0,O,0,0,45,0,1,1,1,0,1,0,Semi-Monthly
50.0,na,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
38.0,O,0,0,0,0,1,1,1,1,0,2,Weekly
36.0,na,0,0,179,0,1,1,1,1,0,2,na
33.0,R,0,0,1,0,1,1,1,0,1,0,Semi-Monthly
28.0,R,43,0,66,43,1,1,1,0,1,0,Weekly
19.0,R,1,1,0,1,1,0,0,0,1,0,Semi-Monthly
18.0,na,0,0,19,0,1,1,1,0,1,0,Weekly
37.0,na,0,0,0,0,1,0,0,0,1,2,Bi-Weekly
23.0,R,0,0,20,0,1,0,0,0,1,2,Monthly
22.0,R,3,1,39,3,1,1,1,0,1,0,na
33.0,na,0,0,10,0,1,1,1,1,0,0,Bi-Weekly
43.0,na,32,0,37,32,1,1,1,1,0,2,Bi-Weekly
34.0,na,3,0,80,3,1,1,1,1,1,2,Weekly
27.0,na,0,0,31,0,1,1,1,1,0,0,Weekly
21.0,R,0,0,48,0,1,0,0,0,1,0,Weekly
24.0,O,1,0,187,1,1,1,1,0,1,2,Bi-Weekly
22.0,R,31,2,55,31,1,1,1,0,1,0,Bi-Weekly
44.0,na,0,0,41,0,1,1,1,0,1,0,Monthly
36.0,R,0,0,36,0,1,1,1,0,1,0,Bi-Weekly
27.0,R,1,0,30,1,1,1,1,1,0,0,Bi-Weekly
30.0,na,0,0,0,0,1,1,1,1,0,0,Weekly
28.0,na,0,0,0,0,1,0,0,1,0,0,Bi-Weekly
35.0,R,15,0,73,15,1,1,1,0,1,0,Semi-Monthly
27.0,R,0,0,2,0,1,0,0,0,1,0,Weekly
21.0,na,6,1,63,6,1,0,0,0,1,0,na
34.0,R,4,0,1,4,1,0,0,1,0,3,Bi-Weekly
50.0,O,0,0,0,0,1,0,0,1,0,0,Weekly
27.0,na,1,0,113,1,1,1,1,0,1,0,Bi-Weekly
28.0,R,1,0,154,1,1,0,0,0,1,0,Weekly
27.0,na,0,0,0,0,0,1,0,0,0,0,na
31.0,na,1,0,19,1,1,1,1,0,1,0,Bi-Weekly
19.0,R,0,0,71,0,1,0,0,0,1,0,Bi-Weekly
32.0,R,10,1,0,9,1,1,1,1,1,2,Bi-Weekly
24.0,na,0,0,4,0,1,0,0,1,0,0,Bi-Weekly
24.0,R,0,0,36,0,1,0,0,0,1,0,Bi-Weekly
34.0,na,0,0,0,0,1,0,0,0,1,0,Weekly
27.0,na,0,0,54,0,1,1,1,1,0,0,Weekly
36.0,na,0,0,5,0,1,0,0,1,0,0,Bi-Weekly
37.0,R,0,0,0,0,1,1,1,0,1,0,Monthly
31.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
27.0,R,2,0,12,2,1,0,0,0,1,0,Monthly
18.0,R,0,0,0,0,1,1,1,0,1,2,Bi-Weekly
34.0,R,0,0,50,0,1,1,1,0,1,0,Semi-Monthly
23.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
41.0,R,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
34.0,O,38,3,91,38,1,1,1,0,1,0,Bi-Weekly
24.0,na,0,0,28,0,1,0,0,1,0,0,Bi-Weekly
41.0,R,1,0,126,0,1,1,1,1,0,0,Weekly
58.0,O,59,1,60,58,1,1,1,1,0,0,Bi-Weekly
29.0,na,0,0,0,0,0,0,0,0,0,0,na
28.0,na,0,0,0,0,1,0,0,1,0,0,Bi-Weekly
57.0,na,0,0,76,0,1,1,1,1,0,2,Monthly
23.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
38.0,R,20,1,65,20,1,0,0,0,1,0,Weekly
22.0,R,7,1,79,7,1,0,0,0,1,0,Bi-Weekly
35.0,na,3,1,12,3,1,0,0,1,0,0,Bi-Weekly
29.0,R,0,0,0,0,1,1,1,1,0,0,Semi-Monthly
37.0,R,0,0,81,0,1,1,1,1,0,0,na
24.0,R,0,0,3,0,1,0,0,1,1,3,Bi-Weekly
28.0,na,0,0,32,0,1,0,0,0,1,2,Bi-Weekly
23.0,na,14,4,48,14,1,1,1,1,0,2,na
31.0,R,0,0,3,0,1,0,0,0,1,0,Bi-Weekly
34.0,na,1,1,30,1,1,1,1,0,1,2,Semi-Monthly
31.0,R,5,4,31,5,1,1,1,1,0,0,Semi-Monthly
27.0,R,2,0,73,2,1,1,1,1,0,0,Weekly
31.0,R,0,0,19,0,1,1,1,1,0,0,Weekly
39.0,na,0,0,109,0,1,0,0,1,0,0,na
21.0,R,0,0,0,0,1,1,1,0,1,0,Weekly
42.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
26.0,na,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
30.0,na,19,2,58,19,1,1,1,0,1,0,Monthly
24.0,R,0,0,52,0,1,0,0,0,1,0,Weekly
20.0,R,0,0,0,0,1,1,1,0,1,2,Bi-Weekly
55.0,O,0,0,0,0,1,1,1,0,1,0,Semi-Monthly
22.0,na,0,0,46,0,1,0,0,1,1,3,Monthly
26.0,R,0,0,4,0,1,1,1,0,1,0,Bi-Weekly
38.0,R,0,0,0,0,1,1,1,0,1,0,Weekly
26.0,na,0,0,0,0,0,1,0,0,0,0,Bi-Weekly
33.0,na,0,0,41,0,1,1,1,1,0,0,Bi-Weekly
33.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
40.0,na,0,0,0,0,0,1,0,0,0,0,Bi-Weekly
28.0,R,3,0,113,3,1,0,0,1,0,0,na
32.0,R,1,0,39,1,1,1,1,0,1,0,Bi-Weekly
38.0,na,4,1,41,4,1,0,0,0,1,0,Monthly
36.0,R,0,0,43,0,1,1,1,0,1,0,Weekly
50.0,na,39,1,48,39,1,0,0,0,1,0,Bi-Weekly
26.0,R,0,0,153,0,1,0,0,0,1,0,Bi-Weekly
32.0,R,2,0,63,1,1,0,0,1,0,0,Bi-Weekly
25.0,na,0,0,1,0,1,1,1,1,0,0,Bi-Weekly
36.0,R,1,0,47,1,1,1,1,1,0,0,Bi-Weekly
40.0,na,0,0,6,0,1,1,1,1,0,0,Bi-Weekly
29.0,na,1,1,2,1,1,0,0,1,0,0,Bi-Weekly
20.0,na,0,0,0,0,1,0,0,1,0,0,Bi-Weekly
29.0,R,0,0,9,0,1,0,0,1,0,0,Bi-Weekly
28.0,R,0,0,51,0,1,1,1,1,0,0,na
37.0,R,18,8,41,18,1,1,1,1,0,0,Monthly
28.0,R,0,0,23,0,1,0,0,0,1,2,Bi-Weekly
36.0,R,22,2,96,22,1,1,1,0,1,0,Weekly
25.0,na,0,0,37,0,1,1,1,0,1,0,Semi-Monthly
26.0,na,0,0,24,0,1,0,0,0,1,0,Bi-Weekly
48.0,na,0,0,1,0,1,0,0,0,1,0,na
29.0,na,0,0,12,0,1,1,1,0,1,0,Bi-Weekly
36.0,R,6,0,12,6,1,0,0,0,1,0,Weekly
32.0,na,14,3,40,14,1,0,0,0,1,2,Bi-Weekly
35.0,na,1,0,2,1,1,1,1,1,0,0,Weekly
26.0,na,8,0,26,8,1,0,0,0,1,2,Bi-Weekly
20.0,R,8,1,13,7,1,0,0,1,0,0,Weekly
37.0,na,0,0,0,0,1,1,1,0,1,0,na
58.0,O,0,0,0,0,1,1,1,0,1,2,Weekly
32.0,R,0,0,70,0,1,0,0,0,1,2,Semi-Monthly
27.0,na,0,0,7,0,1,1,1,0,1,0,na
30.0,R,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
51.0,na,0,0,21,0,1,1,1,0,1,2,Monthly
35.0,na,0,0,0,0,0,1,0,0,0,0,Weekly
30.0,O,0,0,0,0,1,0,0,1,0,0,Weekly
26.0,na,0,0,23,0,1,1,1,0,1,0,Bi-Weekly
19.0,R,0,0,11,0,1,0,0,0,1,0,Bi-Weekly
26.0,R,0,0,11,0,1,0,0,1,0,0,Bi-Weekly
21.0,R,0,0,37,0,1,1,1,0,1,0,Bi-Weekly
19.0,R,0,0,78,0,1,1,1,0,1,0,Bi-Weekly
27.0,R,0,0,0,0,1,1,1,0,1,0,Semi-Monthly
27.0,R,3,1,9,3,1,0,0,0,1,0,na
43.0,O,10,0,97,10,1,1,1,1,0,0,Weekly
35.0,R,44,3,36,44,1,1,1,1,0,3,Bi-Weekly
29.0,R,0,0,0,0,1,1,1,0,1,0,Weekly
29.0,na,42,0,102,41,1,1,1,0,1,0,na
27.0,O,6,3,52,6,1,1,1,0,1,0,Semi-Monthly
27.0,O,1,1,0,1,1,1,1,0,1,0,Bi-Weekly
30.0,R,0,0,142,0,1,1,1,0,1,2,Semi-Monthly
28.0,R,0,0,23,0,1,1,1,1,0,0,Weekly
21.0,O,0,0,0,0,1,1,1,0,1,0,Weekly
25.0,na,2,0,55,2,1,1,1,0,1,2,Monthly
45.0,R,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
47.0,R,56,0,108,55,1,1,1,0,1,0,Semi-Monthly
34.0,na,0,0,52,0,1,0,0,0,1,0,Bi-Weekly
39.0,R,6,1,47,6,1,0,0,0,1,0,Bi-Weekly
42.0,R,0,0,24,0,1,1,1,1,0,0,Weekly
44.0,R,0,0,0,0,1,1,1,1,0,0,Monthly
22.0,na,0,0,4,0,1,0,0,0,1,2,Bi-Weekly
52.0,na,6,2,6,6,1,1,1,0,1,0,Semi-Monthly
37.0,R,6,0,63,6,1,0,0,1,0,0,Monthly
32.0,R,5,1,137,5,1,1,1,1,0,2,Weekly
32.0,na,14,0,15,14,1,0,0,0,1,2,na
30.0,na,0,0,31,0,1,0,0,0,1,0,Weekly
40.0,R,0,0,0,0,1,1,1,1,0,0,Monthly
27.0,R,11,3,101,11,1,0,0,1,0,0,na
34.0,na,0,0,0,0,1,1,1,1,0,0,Monthly
57.0,R,35,0,37,35,1,0,0,0,1,0,Bi-Weekly
22.0,R,0,0,87,0,1,0,0,1,0,0,Bi-Weekly
25.0,na,2,1,50,2,1,0,0,0,1,2,Bi-Weekly
29.0,R,1,0,93,1,1,0,0,0,1,0,na
40.0,na,0,0,5,0,1,1,1,0,1,0,Semi-Monthly
